bon_id;kunde;tag;verkaufsstunde;verkaufspositionsnr;referenzcluster;plz;stadt;bruttowert;edeka_oberwarengruppe;edeka_warengruppe;warengruppe_text;artikel;artikel_text
"20210522-071026-0000000002-00000000000000008525;71026;20210522;11;3;3;56072;Koblenz;2.990;300100;300106;Mixnüsse;2724006003;ültje Mandel&Erdnuss-Mix Honig&Salz200g"
"20210522-071026-0000000002-00000000000000008556;71026;20210522;12;7;3;56072;Koblenz;2.090;300100;300101;Erdnusskerne;121696001;ültje Erdnüsse gesalzen 200g"
"20210522-071026-0000000002-00000000000000008602;71026;20210522;13;14;3;56072;Koblenz;1.290;300400;300401;Cräcker;1444305001;7 Days Bake Rolls Tomate-Olive-Oreg.250g"
"20210522-071026-0000000002-00000000000000008679;71026;20210522;14;22;3;56072;Koblenz;1.790;300500;300501;Salzstangen;121452003;Saltletts Sticks Classic 250g"
"20210522-071026-0000000002-00000000000000008756;71026;20210522;16;10;3;56072;Koblenz;2.090;300100;300101;Erdnusskerne;527721000;ültje Erdnüsse pikant o.Fett 190g"
"20210522-071026-0000000002-00000000000000008756;71026;20210522;16;2;3;56072;Koblenz;1.590;300100;300107;Mischng Nüsse Frucht;1278511009;E.Studentenfutter klassische Mischu.200g"
"20210522-071026-0000000002-00000000000000008804;71026;20210522;18;9;3;56072;Koblenz;1.290;300400;300401;Cräcker;150337003;7 Days Bake Rolls Knoblauch 250g"
"20210522-071026-0000000002-00000000000000008825;71026;20210522;18;14;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000002-00000000000000008825;71026;20210522;18;16;3;56072;Koblenz;1.290;300400;300401;Cräcker;150337003;7 Days Bake Rolls Knoblauch 250g"
"20210522-071026-0000000002-00000000000000008828;71026;20210522;19;13;3;56072;Koblenz;2.990;300100;300106;Mixnüsse;2724006003;ültje Mandel&Erdnuss-Mix Honig&Salz200g"
"20210522-071026-0000000003-00000000000000006069;71026;20210522;7;3;3;56072;Koblenz;1.790;300500;300501;Salzstangen;121452003;Saltletts Sticks Classic 250g"
"20210522-071026-0000000003-00000000000000006097;71026;20210522;8;1;3;56072;Koblenz;1.490;300400;300401;Cräcker;784263000;Ritz Cracker 200g"
"20210522-071026-0000000003-00000000000000006097;71026;20210522;8;2;3;56072;Koblenz;1.490;300400;300401;Cräcker;784263000;Ritz Cracker 200g"
"20210522-071026-0000000003-00000000000000006160;71026;20210522;9;5;3;56072;Koblenz;1.790;300500;300501;Salzstangen;121452003;Saltletts Sticks Classic 250g"
"20210522-071026-0000000003-00000000000000006160;71026;20210522;9;6;3;56072;Koblenz;1.790;300500;300501;Salzstangen;121452003;Saltletts Sticks Classic 250g"
"20210522-071026-0000000003-00000000000000006186;71026;20210522;10;9;3;56072;Koblenz;1.290;300400;300401;Cräcker;1444305001;7 Days Bake Rolls Tomate-Olive-Oreg.250g"
"20210522-071026-0000000003-00000000000000006188;71026;20210522;10;9;3;56072;Koblenz;1.590;300500;300599;Stg. Laugengebäck;2593279007;funny-fr.Kruspers Honig&Senf 120g"
"20210522-071026-0000000003-00000000000000006234;71026;20210522;11;10;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000003-00000000000000006262;71026;20210522;12;35;3;56072;Koblenz;1.490;300400;300401;Cräcker;121454009;Clubs Party Cracker 200g"
"20210522-071026-0000000003-00000000000000006262;71026;20210522;12;36;3;56072;Koblenz;1.490;300400;300401;Cräcker;121454009;Clubs Party Cracker 200g"
"20210522-071026-0000000003-00000000000000006271;71026;20210522;12;5;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000003-00000000000000006322;71026;20210522;13;18;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000003-00000000000000006333;71026;20210522;13;7;3;56072;Koblenz;2.090;300100;300101;Erdnusskerne;121696001;ültje Erdnüsse gesalzen 200g"
"20210522-071026-0000000003-00000000000000006333;71026;20210522;13;4;3;56072;Koblenz;0.990;300400;300401;Cräcker;3162346009;TUC Crackers Original 100g"
"20210522-071026-0000000003-00000000000000006368;71026;20210522;14;14;3;56072;Koblenz;1.790;300500;300501;Salzstangen;121452003;Saltletts Sticks Classic 250g"
"20210522-071026-0000000003-00000000000000006392;71026;20210522;15;10;3;56072;Koblenz;2.990;300100;300106;Mixnüsse;2724006003;ültje Mandel&Erdnuss-Mix Honig&Salz200g"
"20210522-071026-0000000003-00000000000000006414;71026;20210522;15;9;3;56072;Koblenz;3.190;300100;300103;Macadamiakerne;1285814003;G&G Macadamias geröstet gesalzen 125g"
"20210522-071026-0000000003-00000000000000006414;71026;20210522;15;13;3;56072;Koblenz;3.290;300100;300106;Mixnüsse;2701840002;ültje Nuss-Mischung Deluxe 150g"
"20210522-071026-0000000003-00000000000000006421;71026;20210522;15;15;3;56072;Koblenz;3.290;300100;300102;Cashewkerne;1466052000;ültje Cashew-Kerne ohne Salz 150g"
"20210522-071026-0000000003-00000000000000006477;71026;20210522;16;20;3;56072;Koblenz;1.190;300500;300599;Stg. Laugengebäck;1413294008;funny-fr.Sticks 175g"
"20210522-071026-0000000003-00000000000000006553;71026;20210522;18;15;3;56072;Koblenz;2.990;300100;300106;Mixnüsse;2724006003;ültje Mandel&Erdnuss-Mix Honig&Salz200g"
"20210522-071026-0000000003-00000000000000006566;71026;20210522;18;27;3;56072;Koblenz;1.290;300400;300401;Cräcker;1444305001;7 Days Bake Rolls Tomate-Olive-Oreg.250g"
"20210522-071026-0000000003-00000000000000006590;71026;20210522;19;32;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000003-00000000000000006611;71026;20210522;19;22;3;56072;Koblenz;1.190;300500;300599;Stg. Laugengebäck;1413294008;funny-fr.Sticks 175g"
"20210522-071026-0000000003-00000000000000006623;71026;20210522;19;7;3;56072;Koblenz;2.490;300100;300107;Mischng Nüsse Frucht;139316009;ültje Studentenfutter Original 200g"
"20210522-071026-0000000003-00000000000000006625;71026;20210522;19;12;3;56072;Koblenz;0.790;300400;300401;Cräcker;3163423008;Tuc Cracker Sauerrahm mit Zwiebel 100g"
"20210522-071026-0000000003-00000000000000006626;71026;20210522;19;1;3;56072;Koblenz;1.290;300400;300401;Cräcker;150337003;7 Days Bake Rolls Knoblauch 250g"
"20210522-071026-0000000003-00000000000000006641;71026;20210522;20;2;3;56072;Koblenz;2.990;300100;300106;Mixnüsse;2724006003;ültje Mandel&Erdnuss-Mix Honig&Salz200g"
"20210522-071026-0000000003-00000000000000006642;71026;20210522;20;9;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000003-00000000000000006646;71026;20210522;20;14;3;56072;Koblenz;1.690;300400;300402;Salz u. Käsegebäck;209416006;De Beukel.Tourinos Käse 125g"
"20210522-071026-0000000003-00000000000000006649;71026;20210522;20;4;3;56072;Koblenz;1.190;300500;300599;Stg. Laugengebäck;1413294008;funny-fr.Sticks 175g"
"20210522-071026-0000000004-00000000000000007393;71026;20210522;12;6;3;56072;Koblenz;0.990;300100;300101;Erdnusskerne;2297070007;E.Erdnüsse geröstet ohne Salz 200g"
"20210522-071026-0000000004-00000000000000007393;71026;20210522;12;7;3;56072;Koblenz;0.990;300100;300101;Erdnusskerne;2297070007;E.Erdnüsse geröstet ohne Salz 200g"
"20210522-071026-0000000004-00000000000000007413;71026;20210522;12;14;3;56072;Koblenz;1.590;300100;300107;Mischng Nüsse Frucht;1278511009;E.Studentenfutter klassische Mischu.200g"
"20210522-071026-0000000004-00000000000000007427;71026;20210522;13;4;3;56072;Koblenz;1.190;300500;300599;Stg. Laugengebäck;1413294008;funny-fr.Sticks 175g"
"20210522-071026-0000000004-00000000000000007428;71026;20210522;13;6;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000004-00000000000000007463;71026;20210522;14;11;3;56072;Koblenz;3.290;300100;300106;Mixnüsse;2701840002;ültje Nuss-Mischung Deluxe 150g"
"20210522-071026-0000000004-00000000000000007465;71026;20210522;14;1;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000004-00000000000000007465;71026;20210522;14;2;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000004-00000000000000007465;71026;20210522;14;3;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000004-00000000000000007465;71026;20210522;14;4;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000004-00000000000000007465;71026;20210522;14;5;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000004-00000000000000007465;71026;20210522;14;6;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000004-00000000000000007477;71026;20210522;14;2;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000004-00000000000000007531;71026;20210522;16;9;3;56072;Koblenz;2.990;300100;300106;Mixnüsse;2724006003;ültje Mandel&Erdnuss-Mix Honig&Salz200g"
"20210522-071026-0000000004-00000000000000007535;71026;20210522;16;28;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000004-00000000000000007537;71026;20210522;16;7;3;56072;Koblenz;2.090;300100;300101;Erdnusskerne;121696001;ültje Erdnüsse gesalzen 200g"
"20210522-071026-0000000004-00000000000000007554;71026;20210522;17;6;3;56072;Koblenz;1.790;300500;300599;Stg. Laugengebäck;390826004;Saltletts Sticks Sesam 175g"
"20210522-071026-0000000004-00000000000000007630;71026;20210522;18;36;3;56072;Koblenz;1.390;;;;2258068009;"
"20210522-071026-0000000004-00000000000000007642;71026;20210522;18;19;3;56072;Koblenz;1.790;300500;300501;Salzstangen;121452003;Saltletts Sticks Classic 250g"
"20210522-071026-0000000004-00000000000000007642;71026;20210522;18;18;3;56072;Koblenz;1.690;300400;300402;Salz u. Käsegebäck;209416006;De Beukel.Tourinos Käse 125g"
"20210522-071026-0000000004-00000000000000007681;71026;20210522;20;16;3;56072;Koblenz;0.790;300400;300401;Cräcker;3162346009;TUC Crackers Original 100g"
"20210522-071026-0000000004-00000000000000007681;71026;20210522;20;17;3;56072;Koblenz;0.790;300400;300401;Cräcker;3162346009;TUC Crackers Original 100g"
"20210522-071026-0000000004-00000000000000007681;71026;20210522;20;9;3;56072;Koblenz;1.690;300400;300402;Salz u. Käsegebäck;209416006;De Beukel.Tourinos Käse 125g"
"20210522-071026-0000000004-00000000000000007707;71026;20210522;20;7;3;56072;Koblenz;2.090;300100;300101;Erdnusskerne;527721000;ültje Erdnüsse pikant o.Fett 190g"
"20210522-071026-0000000004-00000000000000007710;71026;20210522;20;1;3;56072;Koblenz;2.090;300100;300101;Erdnusskerne;121696001;ültje Erdnüsse gesalzen 200g"
"20210522-071026-0000000004-00000000000000007710;71026;20210522;20;26;3;56072;Koblenz;1.690;300400;300402;Salz u. Käsegebäck;209416006;De Beukel.Tourinos Käse 125g"
"20210522-071026-0000000004-00000000000000007712;71026;20210522;20;5;3;56072;Koblenz;1.290;300400;300401;Cräcker;150337003;7 Days Bake Rolls Knoblauch 250g"
"20210522-071026-0000000004-00000000000000007712;71026;20210522;20;6;3;56072;Koblenz;1.490;300400;300402;Salz u. Käsegebäck;2734182003;Granforno Grissini Rosmarin 125g"
"20210522-071026-0000000005-00000000000000000227;71026;20210522;10;5;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000005-00000000000000000227;71026;20210522;10;7;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000005-00000000000000000268;71026;20210522;11;24;3;56072;Koblenz;1.890;300100;300101;Erdnusskerne;121457008;Nic Nacs Original 125g"
"20210522-071026-0000000005-00000000000000000402;71026;20210522;18;6;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000005-00000000000000000411;71026;20210522;18;8;3;56072;Koblenz;1.990;300100;300102;Cashewkerne;2762605006;G&G WürzCashews pikant gewürzt 150g"
"20210522-071026-0000000005-00000000000000000433;71026;20210522;18;4;3;56072;Koblenz;1.890;300100;300101;Erdnusskerne;121457008;Nic Nacs Original 125g"
"20210522-071026-0000000006-00000000000000000059;71026;20210522;7;5;3;56072;Koblenz;0.990;300400;300401;Cräcker;3162346009;TUC Crackers Original 100g"
"20210522-071026-0000000006-00000000000000000076;71026;20210522;8;52;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000006-00000000000000000130;71026;20210522;9;8;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000006-00000000000000000130;71026;20210522;9;9;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000006-00000000000000000137;71026;20210522;9;21;3;56072;Koblenz;1.190;300500;300599;Stg. Laugengebäck;1413294008;funny-fr.Sticks 175g"
"20210522-071026-0000000006-00000000000000000147;71026;20210522;9;8;3;56072;Koblenz;1.590;;;;610685006;"
"20210522-071026-0000000006-00000000000000000147;71026;20210522;9;9;3;56072;Koblenz;1.590;;;;610685006;"
"20210522-071026-0000000006-00000000000000000187;71026;20210522;10;19;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000006-00000000000000000226;71026;20210522;11;33;3;56072;Koblenz;3.190;300100;300103;Macadamiakerne;1285814003;G&G Macadamias geröstet gesalzen 125g"
"20210522-071026-0000000006-00000000000000000226;71026;20210522;11;34;3;56072;Koblenz;3.190;300100;300103;Macadamiakerne;1285814003;G&G Macadamias geröstet gesalzen 125g"
"20210522-071026-0000000006-00000000000000000257;71026;20210522;12;13;3;56072;Koblenz;1.590;300500;300599;Stg. Laugengebäck;2593279007;funny-fr.Kruspers Honig&Senf 120g"
"20210522-071026-0000000006-00000000000000000264;71026;20210522;12;10;3;56072;Koblenz;0.990;300100;300101;Erdnusskerne;2297070007;E.Erdnüsse geröstet ohne Salz 200g"
"20210522-071026-0000000006-00000000000000000288;71026;20210522;13;10;3;56072;Koblenz;1.290;300400;300401;Cräcker;1444305001;7 Days Bake Rolls Tomate-Olive-Oreg.250g"
"20210522-071026-0000000006-00000000000000000302;71026;20210522;13;1;3;56072;Koblenz;1.490;300400;300401;Cräcker;784263000;Ritz Cracker 200g"
"20210522-071026-0000000006-00000000000000000336;71026;20210522;14;13;3;56072;Koblenz;1.790;300500;300501;Salzstangen;1397597003;Saltletts Sticks Vollkorn 175g"
"20210522-071026-0000000006-00000000000000000351;71026;20210522;14;3;3;56072;Koblenz;1.790;300500;300501;Salzstangen;121452003;Saltletts Sticks Classic 250g"
"20210522-071026-0000000006-00000000000000000376;71026;20210522;14;19;3;56072;Koblenz;1.190;300500;300599;Stg. Laugengebäck;1413294008;funny-fr.Sticks 175g"
"20210522-071026-0000000006-00000000000000000397;71026;20210522;15;6;3;56072;Koblenz;3.190;300100;300103;Macadamiakerne;1285814003;G&G Macadamias geröstet gesalzen 125g"
"20210522-071026-0000000006-00000000000000000418;71026;20210522;16;16;3;56072;Koblenz;1.490;300400;300402;Salz u. Käsegebäck;121219008;Granforno Grissini Sesam 125g"
"20210522-071026-0000000006-00000000000000000418;71026;20210522;16;15;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000006-00000000000000000418;71026;20210522;16;13;3;56072;Koblenz;1.690;300400;300402;Salz u. Käsegebäck;209416006;De Beukel.Tourinos Käse 125g"
"20210522-071026-0000000006-00000000000000000418;71026;20210522;16;14;3;56072;Koblenz;1.790;300500;300599;Stg. Laugengebäck;390826004;Saltletts Sticks Sesam 175g"
"20210522-071026-0000000006-00000000000000000457;71026;20210522;16;16;3;56072;Koblenz;1.490;300400;300401;Cräcker;121454009;Clubs Party Cracker 200g"
"20210522-071026-0000000006-00000000000000000503;71026;20210522;18;22;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000006-00000000000000000513;71026;20210522;18;58;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000006-00000000000000000522;71026;20210522;18;29;3;56072;Koblenz;0.790;300400;300401;Cräcker;3163423008;Tuc Cracker Sauerrahm mit Zwiebel 100g"
"20210522-071026-0000000006-00000000000000000554;71026;20210522;19;3;3;56072;Koblenz;1.690;300400;300402;Salz u. Käsegebäck;209416006;De Beukel.Tourinos Käse 125g"
"20210522-071026-0000000006-00000000000000000568;71026;20210522;19;15;3;56072;Koblenz;1.190;300100;300101;Erdnusskerne;2996625001;E.Asia Nuts 150g"
"20210522-071026-0000000006-00000000000000000610;71026;20210522;20;37;3;56072;Koblenz;0.790;300400;300401;Cräcker;3169406001;Tuc Cracker Sweet Chilli 100g"
"20210522-071026-0000000006-00000000000000000617;71026;20210522;20;13;3;56072;Koblenz;1.490;300500;300502;Brezel;134266000;Bio Huober Schwäb.Knusperbrezel 175g"
"20210522-071026-0000000006-00000000000000000618;71026;20210522;20;4;3;56072;Koblenz;1.490;300400;300401;Cräcker;121454009;Clubs Party Cracker 200g"
"20210522-071026-0000000006-00000000000000000657;71026;20210522;21;2;3;56072;Koblenz;1.790;300500;300501;Salzstangen;121452003;Saltletts Sticks Classic 250g"
"20210522-071026-0000000001-00000000000000004994;71026;20210522;9;6;3;56072;Koblenz;2.290;321200;321202;Torten SB;2450089000;Balconi Choco Dessert 400g"
"20210522-071026-0000000001-00000000000000005128;71026;20210522;12;28;3;56072;Koblenz;1.990;321000;321001;Folienkuchen SB;2325114000;Bahlsen Comtess Schoko Kuchen 350g"
"20210522-071026-0000000002-00000000000000008476;71026;20210522;10;10;3;56072;Koblenz;1.990;321000;321001;Folienkuchen SB;3436684006;Oetk.Fertiger Schokokuchen 350g"
"20210522-071026-0000000002-00000000000000008638;71026;20210522;14;38;3;56072;Koblenz;1.790;321000;321001;Folienkuchen SB;3057450006;Oetk.Fertiger kl.Marzipankuchen 4ST 140g"
"20210522-071026-0000000004-00000000000000007534;71026;20210522;16;6;3;56072;Koblenz;1.690;270200;270299;Stg. Gebäcke;1213505007;Pico F.Spanisch.Magdalenas Kakao 325g"
"20210522-071026-0000000004-00000000000000007630;71026;20210522;18;37;3;56072;Koblenz;1.790;321000;321006;Kleinkuchen SB;3241473002;G&G Nussecken 175g"
"20210522-071026-0000000004-00000000000000007735;71026;20210522;21;6;3;56072;Koblenz;1.950;321000;321006;Kleinkuchen SB;3192802005;Milka Choco Brownies 150g"
"20210522-071026-0000000005-00000000000000000446;71026;20210522;20;7;3;56072;Koblenz;2.290;321200;321202;Torten SB;2450089000;Balconi Choco Dessert 400g"
"20210522-071026-0000000005-00000000000000000446;71026;20210522;20;6;3;56072;Koblenz;2.140;270200;270299;Stg. Gebäcke;3404954005;Milka Tender Schwarzwälder Kirsch 5x37g"
"20210522-071026-0000000006-00000000000000000473;71026;20210522;17;9;3;56072;Koblenz;1.890;321000;321006;Kleinkuchen SB;2454212000;Original Muh-Muhs Toffee Muffins 280g"
"20210522-071026-0000000006-00000000000000000477;71026;20210522;17;15;3;56072;Koblenz;1.990;321100;321199;Sonstg.Feingebäck SB;2577811003;Pagen Gifflar Vanille 260g"
"20210522-071026-0000000001-00000000000000004904;71026;20210522;8;2;3;56072;Koblenz;1.690;341000;341001;Brotscheib(Frisch)SB;247432000;Lieken Urkorn Bauernmild 500g"
